user_id,item_id,category_id,behavior,timestamp
16776,98231,3952,pv,1510538618
35841,38719,561,fav,1510314606
7397,64629,1745,cart,1511403922
10268,52011,2675,pv,1510530569
30745,77667,3717,fav,1510396372
18595,165,1217,fav,1509875365
6971,55010,4223,buy,1511498303
15926,51462,2335,fav,1509672138
42389,73015,3318,buy,1509791818
7182,91478,2793,cart,1510433561
45113,13258,878,fav,1511864332
45118,33535,4983,buy,1510658420
41054,86818,851,buy,1510458648
2271,70696,331,fav,1511115553
32484,9694,510,buy,1510804930
24624,80647,4692,pv,1511874277
26260,5530,3679,pv,1509475942
20987,30695,896,pv,1511407237
36803,24730,1728,cart,1510577768
21439,50020,3302,cart,1510966643
16146,77672,2308,cart,1511874560
32644,48981,4132,cart,1511735944
12733,56340,4228,buy,1511481809
41819,9430,4542,fav,1511692795
35204,24064,2073,cart,1509892367
49551,89183,1082,cart,1509537128
47477,32688,81,pv,1511688577
42983,64112,946,pv,1510203674
1926,43257,2739,pv,1510377672
20663,50927,4903,buy,1511417895
2790,33440,1191,cart,1510435089
48935,7768,3759,pv,1510108645
2070,2133,3689,cart,1509877597
25122,82278,731,cart,1511937732
6450,36839,4033,buy,1510296636
16511,60985,647,pv,1510968872
20273,80510,3819,buy,1511723931
10612,15049,3293,cart,1510474651
11337,96441,1914,buy,1511846598
1398,61619,3780,pv,1510348219
46266,55423,3709,buy,1511261396
5593,39309,3710,buy,1509573308
27865,63777,616,pv,1509935111
48010,44492,3960,pv,1511331337
15773,72406,3921,pv,1510114105
22035,4576,1789,pv,1511178433
16862,87132,4740,buy,1510153907
8484,27656,1032,fav,1511756382
2349,66409,1710,fav,1511667969
46175,57574,1527,fav,1511549505
1271,2046,3154,pv,1510836270
16681,6479,111,cart,1511115532
38857,59864,3098,buy,1511357351
29951,64939,221,cart,1511185847
7730,65866,3249,pv,1510019969
15104,82982,347,cart,1511302615
3145,89314,1507,cart,1509723430
48357,86219,5000,buy,1511564199
3626,31914,4534,pv,1510292460
20186,58986,3692,buy,1512035780
6664,53825,1894,buy,1512026701
36922,3925,4269,cart,1511771013
13500,83685,3115,pv,1511573158
47932,31873,2282,buy,1510493741
34348,74659,4242,cart,1511837852
42298,55773,3487,buy,1510991877
24475,93618,1877,fav,1511545109
24544,22237,1934,fav,1510053169
19173,74445,5000,pv,1511339497
45965,24870,136,fav,1509621806
25126,53516,1311,fav,1511060270
10732,59441,4992,fav,1509841311
24893,15050,1358,buy,1510954313
43098,58692,2228,cart,1510971320
14394,36283,1445,pv,1509609814
46633,41128,1952,pv,1511416812
48447,26697,4327,pv,1509475661
31816,48355,460,fav,1510245983
5972,37845,381,pv,1511122724
21063,88191,185,fav,1510851818
16428,10167,24,buy,1510002455
6427,57042,1038,pv,1512049546
38100,22437,2273,cart,1510302745
11284,30576,1744,buy,1510630023
5511,67656,3211,buy,1511015152
33391,61649,3611,buy,1510369200
46808,39040,1278,pv,1511377613
10493,20748,1324,cart,1509813148
7468,95633,2368,buy,1511840214
15060,41225,124,cart,1511960812
29374,38946,300,pv,1511998622
7302,66656,3189,cart,1511740467
7748,31198,2648,fav,1510058860
4513,66397,3324,pv,1510325433
41158,12400,4216,fav,1510050907
40073,40220,859,buy,1511439490
41807,8958,3188,buy,1511245316
20437,11807,3916,pv,1509956421
44267,53993,4458,pv,1511215142
18744,93924,4559,fav,1509561049
28879,34513,1853,buy,1509884167
10353,35059,2681,fav,1509554619
47233,51871,3119,cart,1511190241
44503,18222,1676,cart,1510143925
42208,26693,2024,pv,1509816448
13706,87695,48,cart,1510500886
24946,55050,3269,pv,1509868311
18373,93623,390,cart,1510753728
45987,88789,501,pv,1511637038
22457,49829,91,buy,1510033486
46788,79362,2879,pv,1510262023
39223,55668,2823,cart,1511415609
48031,88088,1947,cart,1509548099
38052,15987,1236,fav,1511610325
23379,33393,1769,cart,1510165338
37065,49057,4745,fav,1510829184
27907,83813,1778,fav,1510784066
30436,54775,1788,cart,1510646116
4951,8088,2598,pv,1511687951
24017,69428,2698,fav,1510557056
15287,94979,2341,buy,1509512668
37469,74803,4584,fav,1509823386
44185,11432,2578,pv,1509783805
2657,22312,2560,cart,1510479156
29818,13122,1050,buy,1509661850
44183,94826,4375,fav,1511713951
3425,48765,2975,buy,1510861451
34460,27320,1841,fav,1510134120
12264,62351,1329,cart,1511700157
15303,82001,4443,buy,1511394287
19310,50707,2050,fav,1510415780
41749,70977,4515,pv,1509837532
28497,98345,4135,cart,1510785370
12484,6902,5,fav,1511236355
30803,41446,3249,pv,1509653112
25647,83419,1261,buy,1510257452
30268,46780,3193,pv,1510003395
36115,15340,588,pv,1510033152
31884,34949,4232,cart,1510432426
37787,55671,1984,cart,1510274073
11004,98481,524,pv,1511327868
45571,18534,3086,fav,1510065596
18175,63403,3579,cart,1510671975
7987,54895,61,buy,1511511029
15467,88126,2461,buy,1510926750
4813,48442,3358,buy,1510117660
21575,72078,4657,pv,1509730800
16585,70541,769,cart,1509638592
3032,36200,1615,buy,1510502762
32520,1605,3392,pv,1512033122
1156,65790,488,pv,1509751487
46648,91769,1910,buy,1511774900
18146,8376,1413,pv,1510531224
38537,70616,2439,cart,1511485240
36306,65539,1974,buy,1511312995
41781,82392,668,cart,1510982909
17899,68027,2590,fav,1509702784
27592,79484,3159,pv,1509700167
31496,26593,297,buy,1510157995
46043,85033,1609,buy,1511190969
3097,3316,1233,cart,1510087570
21533,63963,2048,pv,1510785645
2320,35269,3272,buy,1512027005
27504,91053,1674,pv,1509861268
37018,74668,1555,buy,1509712940
6140,82184,1430,pv,1511551475
17086,56177,1240,buy,1511502242
47018,2191,385,fav,1511203511
9918,82396,1498,buy,1510763045
5474,16294,3759,cart,1511377085
19139,1559,2114,buy,1511603752
32277,85147,2625,pv,1510990377
11474,84790,926,pv,1510550217
5139,95511,2584,buy,1510874409
2698,35152,2361,fav,1509810111
36536,86542,4259,cart,1509859416
21296,72585,3945,pv,1510501634
45195,84595,4000,cart,1511475821
45683,69933,3564,buy,1511693791
2635,73212,3631,pv,1509719981
41232,25369,3282,fav,1510045807
35413,57874,3793,pv,1509779230
35948,24964,3236,cart,1510966447
17649,52932,1865,fav,1510619863
11901,4988,816,pv,1511620945
18206,65855,1241,fav,1510275051
23963,85113,3244,buy,1510147298
34568,83077,2357,cart,1511323562
38540,64507,2952,fav,1510718854
22270,30013,4290,cart,1509703754
49085,65022,4153,cart,1511034098
2874,29180,4750,cart,1511462312
12300,6179,523,buy,1510461778
15192,35081,3918,fav,1510064677
35993,18070,4919,buy,1510625394
22519,31098,476,pv,1510463175
2033,74001,550,fav,1511807240
39296,51528,3407,buy,1511538464
44897,49673,2674,buy,1509705820
31774,51664,4025,cart,1510523430
25982,50065,2549,cart,1509782170
33373,18911,1710,pv,1510737883
42123,54177,3294,pv,1511316715
18269,26733,1286,pv,1510669474
8770,33659,2521,fav,1510848162
6466,23213,2672,cart,1510463058
3028,10396,1605,cart,1511256434
1553,20783,4909,pv,1510148379
19588,38699,215,buy,1510999363
31993,71551,1832,buy,1511399278
48413,94592,4320,pv,1511259943
3026,67915,3682,buy,1510787823
12082,53698,1433,pv,1510246417
46040,95689,3421,buy,1511558048
14250,72457,3166,cart,1510508715
3007,93906,4004,buy,1511059907
37770,24539,765,buy,1510334097
28267,91683,739,pv,1509899551
39340,41501,1710,fav,1509939817
18582,8397,775,cart,1511615953
34806,77551,4721,pv,1511002637
34030,23819,137,pv,1511446017
31934,39216,3142,fav,1510819952
21000,51190,1274,pv,1511056995
19830,49715,2518,fav,1510468560
5049,87778,1669,pv,1509539717
27436,6838,4274,pv,1509627051
2960,49564,3440,pv,1512026615
16699,33883,4659,buy,1511768259
46913,7572,1134,pv,1511076750
38767,4142,1089,fav,1511926140
23013,88083,705,pv,1511532983
2791,25305,2825,cart,1511023427
13432,76156,1805,pv,1510993332
13128,59362,2378,pv,1511905772
5349,51856,827,cart,1511906638
3416,28285,4141,cart,1509963726
14361,70680,660,buy,1509515153
27765,1510,4810,fav,1511459252
15489,76713,925,fav,1511465163
30419,54896,3082,buy,1510131815
42098,18023,3090,cart,1510758460
6146,97190,990,fav,1510510918
4000,58940,2421,pv,1511469048
29358,60820,3954,pv,1510314890
47934,39747,4307,buy,1511045056
18095,86796,1806,buy,1510054393
35288,1058,709,cart,1510399596
25035,16432,809,fav,1511550670
8264,32397,4313,fav,1511542587
30874,76217,851,buy,1510077504
8993,55864,3062,pv,1510973584
16406,19413,380,pv,1511429639
48031,68812,1846,cart,1510322436
31910,25261,802,cart,1510000016
1502,2728,4465,fav,1510245687
37725,25784,455,fav,1511929651
19872,82263,526,fav,1511901289
2904,98773,3,pv,1511376735
1318,47134,278,pv,1509542608
25367,54846,2419,pv,1511432181
28019,39028,3437,cart,1509574477
9339,51716,46,buy,1511353855
44539,36076,1572,buy,1509931656
17287,55465,1931,pv,1511060547
13395,76025,895,fav,1510175645
9289,44525,394,fav,1510883911
5298,75107,2250,buy,1511749241
37070,55428,4796,pv,1511509753
9994,62076,2774,cart,1509702638
29945,71924,980,buy,1511186299
2714,80779,1669,cart,1511161896
18390,7940,3194,buy,1511246664
15010,51530,1269,pv,1511989011
8063,66080,1516,fav,1509885805
35459,31049,4366,pv,1509954121
29604,3086,759,fav,1510896948
47719,74009,1909,fav,1509850871
46792,38261,779,fav,1510021068
3999,42459,3119,pv,1510921528
36763,31378,2809,fav,1510808689
30820,7429,1755,buy,1510355415
16151,95578,2188,cart,1511157391
16824,79971,242,cart,1510039489
11220,43091,2941,pv,1511933933
32508,7862,4100,cart,1511199792
5030,77296,3186,fav,1511037348
32832,10514,2844,buy,1509627006
42731,89358,3893,buy,1510409798
6961,38421,3529,fav,1512013218
11463,4241,2365,cart,1510673317
44226,21464,3647,fav,1510516833
19265,66569,4334,buy,1509929732
40997,44350,92,cart,1510147911
20515,43355,1532,buy,1510071479
24815,74047,208,buy,1512017174
39669,76682,2629,cart,1511614258
1590,61918,137,fav,1511314661
9302,55992,3242,buy,1510701987
29890,7696,2735,cart,1511966770
17339,86647,4441,fav,1511668085
6345,75535,3306,fav,1511898606
48479,88711,303,buy,1510729055
15880,77741,2035,cart,1510443243
47035,75276,716,cart,1512053719
38964,31881,4218,cart,1509728944
33749,70672,1899,cart,1510039354
17201,43661,4867,cart,1511826164
29857,88014,2062,cart,1511688420
37566,62171,2570,pv,1509686931
15603,40842,2028,cart,1509511315
45988,92905,2504,buy,1509932544
12737,66466,2886,pv,1510225132
34381,76297,4327,buy,1510473170
4082,88683,4991,fav,1512016507
45902,62229,1482,fav,1510643099
38967,60505,3575,fav,1511189695
1980,16657,2414,buy,1510810915
14724,57551,2022,buy,1510879886
43214,76727,3877,cart,1511450952
33684,17563,4460,cart,1510935828
35019,50819,4114,fav,1509540565
27310,96151,4021,cart,1509622063
45729,27133,1007,pv,1510116194
6052,36958,1003,buy,1510532251
19498,98486,4985,buy,1511095914
8674,32053,896,cart,1510406508
38305,75306,433,pv,1511200199
21252,17166,3054,cart,1511002122
34833,9842,4591,buy,1509569590
8713,42673,40,pv,1510122101
19980,40224,3703,pv,1510640088
29531,61144,4407,buy,1510743876
3371,92620,528,cart,1510887587
35753,95783,4067,fav,1511832481
44093,17305,3612,buy,1511765015
14165,54924,4975,cart,1510426408
38002,73624,3797,pv,1510123046
49174,91533,1436,buy,1510762322
21262,31802,3248,buy,1509791980
33770,99540,2103,fav,1512054033
9286,71714,2149,buy,1511554259
33282,63793,4703,fav,1510466310
22830,49555,1075,buy,1510252243
27182,75016,4983,cart,1511559142
44228,97510,897,fav,1510880789
15844,10949,1239,pv,1509820511
20799,99810,1356,pv,1509681509
23290,17731,629,fav,1509685991
38235,32733,2752,buy,1511187161
45662,17117,603,cart,1511215124
45397,22651,1850,cart,1511176943
6120,14778,1597,fav,1510092338
22885,35135,2103,cart,1510709946
10750,19371,3812,fav,1510802432
7776,16457,1652,fav,1510714329
12061,13081,2014,buy,1510716925
28601,98173,3418,fav,1510045016
41804,4391,2342,cart,1509798589
4175,78976,907,pv,1510366304
3297,66653,3233,cart,1511831875
37428,50265,3511,buy,1510409520
2615,9082,2037,cart,1511049791
17784,47691,320,cart,1510585294
35840,31864,1849,fav,1510964926
21708,73230,4502,cart,1510366749
27808,4087,403,cart,1511114947
29901,91410,182,fav,1510806106
8610,15045,3872,fav,1511827054
15557,91562,1659,fav,1509652672
6555,69476,2404,fav,1510077542
14347,54925,1311,fav,1511491470
6214,26244,840,cart,1511269771
11932,71385,3751,fav,1510615617
1290,1042,1529,fav,1511013710
26698,82999,4018,buy,1511896141
8922,69778,1388,fav,1510988175
13042,22155,2862,buy,1510860816
42621,58243,4672,cart,1510041537
41840,10075,1197,cart,1511161543
38596,69572,4970,pv,1511988523
40500,17747,3715,pv,1511446001
39816,94651,3215,fav,1510335817
34132,90656,1041,cart,1510555898
44930,54891,4502,fav,1509560873
33290,62968,3845,pv,1511588605
19866,62857,217,pv,1511369208
49629,38180,2305,buy,1511314503
42018,83852,1824,buy,1511449210
5466,93583,930,cart,1511459876
30661,56853,3935,pv,1510805608
36756,49211,752,buy,1510247639
7600,24823,1018,buy,1511643037
2123,98019,580,fav,1509925629
26961,92827,1203,pv,1511279028
15447,17824,752,buy,1511579666
33400,69727,1089,cart,1511759859
48030,7862,1416,cart,1509583115
19999,2393,4109,buy,1511064743
30557,87382,356,cart,1510995155
18486,95715,3950,pv,1510070556
37420,62238,389,cart,1510847529
11302,2060,4217,cart,1511783090
48237,18294,4985,buy,1510548306
6688,3898,2402,fav,1510020418
8133,129,550,buy,1511252473
2976,46855,4162,pv,1509844845
36766,27713,1371,fav,1510441684
3432,82522,3868,cart,1509580916
4088,37182,4111,fav,1510982739
44799,53968,1801,buy,1511093584
20683,36501,105,fav,1510897876
25551,40553,71,buy,1511593288
39095,47031,4984,buy,1509487689
49182,59226,849,cart,1510902600
45044,25028,2245,cart,1510312571
23635,84815,1840,fav,1511857228
23795,7050,1163,fav,1510787375
10434,40234,3467,cart,1510406552
34279,72790,1114,pv,1510758124
20276,4656,2066,buy,1509627248
48106,25149,2325,cart,1511148555
30022,45371,382,fav,1511492673
2248,62875,2485,cart,1511259535
38810,60472,1641,cart,1510707250
48755,88038,4237,fav,1511960879
32670,60636,2541,fav,1510358251
38984,42943,155,cart,1510730428
44610,90417,468,buy,1510056851
46887,1135,3840,pv,1511062944
19781,310,747,pv,1510712084
12130,73360,243,cart,1511056947
23550,48275,3693,cart,1509734841
35683,41907,3299,pv,1511032921
49066,44289,2576,cart,1510165216
2882,55820,2245,cart,1511070427
42659,5697,3698,buy,1511738198
6502,17650,830,buy,1509894578
3838,1651,721,cart,1509602472
14154,86150,1845,pv,1511187902
10488,45096,909,buy,1511006299
42982,54283,2954,buy,1511155678
15959,96976,943,cart,1509471391
26075,58448,1213,pv,1511620027
17539,29893,4758,buy,1511654217
28739,1632,292,buy,1511067282
23013,90318,1736,pv,1511308907
5483,64402,3957,fav,1511379995
41144,46888,3009,fav,1510753725
46209,79090,2519,buy,1510518306
8444,86629,3358,pv,1510495782
19064,74921,1719,buy,1511805250
29036,62623,1694,cart,1509953983
45824,49459,4881,pv,1510777483
39405,6501,1950,cart,1509778061
22149,15288,136,buy,1511526314
13444,28236,3307,pv,1511770464
40553,44761,2459,pv,1511272368
7564,61717,2272,pv,1511921162
10727,95802,3653,pv,1509982692
35687,47898,2743,cart,1511101907
43817,87893,3352,buy,1510128839
48051,20952,891,buy,1510379131
2032,92173,131,cart,1511290848
16673,1284,4644,pv,1510566828
3336,1661,3316,buy,1509977577
4920,631,1086,pv,1510310352
10575,91641,3501,buy,1511221994
31777,90095,2671,pv,1511618793
49390,1435,4610,cart,1511017342
27132,29305,1489,pv,1510836836
39246,65038,2101,pv,1512000041
4028,78067,371,pv,1511034430
2937,26086,458,cart,1509868192
14340,73400,2140,buy,1509530711
41505,46915,1081,cart,1510609050
23784,98141,3353,buy,1511867331
5030,71279,3321,buy,1510060210
16191,45802,4436,buy,1510038391
48126,75312,787,pv,1511591404
10267,20364,4422,fav,1510180982
26957,470,565,cart,1511760520
34861,32346,2236,cart,1510784125
28573,46947,1181,cart,1510408324
27318,54759,3727,fav,1509832306
33632,85784,1858,cart,1510581073
27452,20484,2000,cart,1510256479
23423,47827,1753,pv,1511667518
37937,81354,780,cart,1509508869
2710,10121,1400,buy,1511377311
8674,55202,259,fav,1511890795
47458,14728,594,buy,1509876507
33547,33520,4112,cart,1511456703
42909,27262,3566,cart,1511062059
32864,52714,2196,cart,1510044388
39425,78197,4364,pv,1509541745
5397,21543,2765,cart,1510022840
12619,10907,4732,fav,1509973857
19799,25141,1835,fav,1511593050
25757,30857,1108,pv,1510652865
28276,75382,1017,fav,1509735229
31843,24045,24,pv,1509847268
43912,37844,850,fav,1511439914
16928,95981,786,buy,1510864975
12780,587,3291,fav,1509909900
32491,34610,803,pv,1509674019
17546,51200,1838,pv,1510752990
39114,89748,2547,fav,1511136563
43817,20012,4545,cart,1511667124
7546,95156,3522,fav,1511124447
2299,51769,1,cart,1509586956
35133,84978,2694,pv,1511183867
15120,43265,827,pv,1511417710
42113,32086,1820,buy,1510178962
13634,45049,853,cart,1510137237
30604,24513,36,buy,1510100728
15829,12707,4497,pv,1510444722
42259,44925,3132,buy,1509514391
28138,37852,3025,buy,1509530258
38593,4111,1931,buy,1511893173
5534,52848,1069,fav,1510867415
8202,61377,3930,fav,1511996023
11483,390,4691,buy,1509968637
9192,69268,2167,fav,1511345937
46944,14274,4888,buy,1511478753
23887,61195,1565,buy,1511143286
13854,61732,2232,fav,1511662635
40394,81385,1338,fav,1510971852
40039,44741,3092,fav,1510541488
14448,3658,2621,fav,1511006157
27077,41053,448,fav,1511776612
40298,82986,4686,cart,1509469362
3788,61875,932,cart,1511710756
4887,86723,4942,cart,1510959710
33282,89013,4811,cart,1510275733
8160,62885,1183,cart,1510485512
42394,38980,4865,buy,1510370063
1161,45215,2067,fav,1509696827
13286,2528,3096,cart,1510288332
26400,98162,1002,pv,1511935088
15808,66957,1773,fav,1509814938
14966,38779,4671,pv,1510816487
4037,81914,2736,fav,1509624247
7568,49114,4351,pv,1510285032
35573,42028,700,pv,1509952981
42010,21139,4571,cart,1509614648
17649,6897,1202,pv,1510193155
41080,69879,2167,buy,1509558630
25015,20978,1443,pv,1510229815
28338,72293,2882,pv,1510349162
17588,50166,4884,pv,1510893151
15697,6455,196,buy,1509709161
32031,37084,4109,pv,1511244410
30919,91068,3474,pv,1511015461
41758,28778,1084,buy,1511603879
44891,57989,3040,fav,1509599454
26833,4373,1393,pv,1510120637
6387,23852,3225,pv,1510235295
28205,31769,4937,pv,1509923263
48068,10831,2520,fav,1510040906
25985,2476,1057,cart,1510701619
36742,74001,786,buy,1511766029
49961,65456,4200,cart,1510350570
1790,37263,292,fav,1511573867
30341,94270,1827,cart,1509940682
3345,19157,2751,fav,1511026308
47172,93496,4262,pv,1510353397
34813,33655,1650,buy,1509926224
12293,46436,3717,cart,1511263442
23283,26248,4090,cart,1509656205
27164,33759,196,buy,1511892541
12252,81810,4058,buy,1511858501
1181,23956,338,buy,1510588419
41819,93202,2823,cart,1509786881
1917,71803,3434,fav,1510953125
45759,9274,1852,cart,1510187685
46212,90594,1813,pv,1510643023
46720,40791,2935,pv,1510899243
12129,58728,4981,buy,1509661878
31458,28276,516,buy,1511639799
11815,36581,3201,fav,1510032287
7091,71976,3868,cart,1509478191
37297,23433,1591,buy,1511014029
1763,58117,2278,fav,1509774015
23961,31571,3637,pv,1509851330
28752,34245,201,buy,1510732321
33441,46779,472,pv,1511226904
4199,43753,3754,cart,1509927696
25837,85391,466,cart,1511878561
36099,62831,631,pv,1511802020
33124,72065,4274,pv,1510043491
47290,53437,359,pv,1511020655
31755,36360,582,cart,1509908870
7823,76481,123,fav,1511385602
4477,17014,2700,fav,1511244865
29360,60897,1290,cart,1510492560
24578,68423,4790,pv,1509749378
32546,36061,2454,fav,1511536182
48081,3916,3545,fav,1509471319
16537,35908,1297,pv,1511397917
3318,61223,4154,fav,1511110502
10519,93224,4641,cart,1509949091
30695,79264,4821,cart,1509787432
24235,74192,1707,buy,1509560938
25189,68973,4868,fav,1511628205
44759,39860,581,cart,1511958900
46898,29643,1317,buy,1509569149
5604,84626,4633,fav,1510081094
34193,75970,669,pv,1510450756
20187,98578,226,fav,1510857106
24902,48875,3254,pv,1511682812
8257,41933,673,fav,1510743444
5620,38349,1281,buy,1510954776
40314,56952,4222,cart,1509625888
39401,39778,1202,pv,1511888736
18691,36248,1569,pv,1510917834
1546,32252,4926,buy,1511488506
1998,54457,3129,fav,1509934447
25544,33177,2431,buy,1511380842
22835,27314,496,fav,1510974705
48971,63243,3008,cart,1511171598
25506,47569,1947,fav,1509927543
29425,17310,1521,cart,1510890889
22990,42750,1347,cart,1511338942
14133,20630,3973,buy,1511647293
14232,89744,3422,buy,1511342151
33130,33995,4770,buy,1510910906
19948,55935,683,buy,1510816544
15447,25821,1073,cart,1511922058
34598,77473,4573,cart,1509853207
10199,53381,1167,buy,1510278696
41159,49728,797,fav,1511960737
24050,98350,3260,cart,1509769742
26469,36008,759,cart,1511624610
30339,74547,2425,cart,1510518544
1580,96587,3954,fav,1510113234
2487,12639,3819,buy,1511591529
29205,84939,4690,cart,1511633666
3660,34468,4959,buy,1510713105
16741,64032,2423,fav,1510832888
38055,1968,244,cart,1510765467
25107,68061,3940,fav,1510524613
19057,32718,550,buy,1510723139
1238,83362,2793,pv,1510527764
45510,39218,4851,pv,1511509106
27875,44673,2132,buy,1509952552
37640,25782,1611,buy,1509694932
6275,27242,1725,cart,1510093795
19963,66518,4150,cart,1510171808
28698,88425,272,cart,1509841063
32888,5027,2980,pv,1510984627
25503,72349,1359,fav,1511176185
1162,52317,1060,buy,1510705826
37840,36800,4819,pv,1510652523
36717,64469,3085,buy,1510573778
3906,68225,2487,buy,1510837991
37198,40681,224,fav,1510728040
36182,6867,3149,pv,1510905551
38346,73054,2727,cart,1510440464
8607,73451,4491,buy,1510668701
40484,63875,2785,pv,1510823344
42412,2136,4407,buy,1511911103
19713,36483,505,fav,1510788397
41313,14083,1286,cart,1511126758
46787,4677,1913,cart,1511585735
25629,97238,4199,cart,1509578971
10451,9044,3903,pv,1510983650
47689,98882,3039,pv,1509943808
20355,77967,3596,buy,1509713091
5138,19537,2229,fav,1510372570
29410,77096,731,fav,1510733035
46744,10256,1463,buy,1511610276
19869,71252,1355,buy,1511356458
44229,75977,4446,pv,1510082848
41534,2598,4383,buy,1511569586
11539,15993,351,pv,1509574375
45999,73203,1495,cart,1510032640
14033,3721,2846,cart,1511046483
41439,59305,1279,fav,1511994367
42800,60966,1401,buy,1510552910
5147,87219,2274,buy,1511086650
25136,26328,4413,cart,1511649608
11400,74476,2687,pv,1511334010
7162,73811,4274,buy,1511134527
38844,28644,3128,pv,1510630331
19722,98045,1714,pv,1510990677
33082,14080,1626,cart,1511099484
4053,51612,552,cart,1511754312
19560,78652,635,pv,1511351279
31047,68758,4456,fav,1510660280
46276,92851,3153,buy,1510697936
46843,38370,1893,buy,1509884279
14753,77836,4823,pv,1510784911
48305,1734,4371,fav,1511283092
42732,90742,4960,fav,1509841988
23336,40092,4383,buy,1511361814
37665,81679,976,pv,1510215826
19200,58001,1307,pv,1510648836
16935,24315,4178,fav,1509756681
22466,84793,2592,cart,1511903556
12329,84901,3135,pv,1510897616
13302,22610,4968,fav,1509484825
24076,20938,4513,fav,1511543775
40232,89004,2020,pv,1510579259
22083,55861,2679,pv,1510503908
16749,80156,3539,fav,1509765696
23208,3437,1037,fav,1510123033
30861,22087,576,pv,1511646750
43157,37091,2229,fav,1510456386
9570,87857,4363,pv,1509745212
27003,32512,2643,fav,1510904387
43460,71252,3272,buy,1510916559
9809,63380,4021,pv,1510878775
20143,43535,1473,buy,1511666759
21100,20209,1511,cart,1511428344
33276,64183,351,cart,1510047807
12796,51629,3769,pv,1511659019
40930,7975,688,fav,1509762175
4322,34298,3964,fav,1510136354
46293,42461,2897,pv,1511058206
44880,52057,2986,buy,1510260054
32182,2600,2111,pv,1509657262
22012,3234,4901,pv,1510484235
44860,97837,183,pv,1511697706
6564,41520,2486,fav,1510248550
42165,52089,312,pv,1509855673
28087,36855,2660,buy,1510014925
40660,6341,1510,buy,1511068365
1896,59956,3500,fav,1511766757
22453,66858,3962,pv,1509978148
6183,74373,870,fav,1512007484
33251,24957,3845,cart,1510352149
39511,21939,3767,pv,1510449716
4579,38722,3078,buy,1510209402
3590,72066,4223,cart,1509502651
19935,41945,3831,fav,1510281172
41371,45759,2234,fav,1511876177
6891,11105,2716,buy,1509495537
31154,9566,3909,fav,1511967232
4574,49603,4550,buy,1509932120
41635,43241,252,buy,1510760613
19179,45290,4585,fav,1510893508
19706,86581,4358,buy,1510973443
42416,54541,3261,buy,1511839330
49107,1561,3742,buy,1509584369
27334,85744,4488,cart,1510358504
47960,69544,3988,buy,1511744990
32452,10424,42,pv,1511790104
44302,91794,3049,fav,1511896992
1176,96915,2481,cart,1510381019
34484,15901,62,cart,1511362998
18427,82292,1934,fav,1511506266
44666,13924,3433,cart,1511583918
31515,40060,2917,fav,1510755870
30707,749,4311,buy,1509876176
46532,4915,223,fav,1511825504
32490,51544,4572,fav,1509946096
5014,6683,4184,buy,1510908540
13502,19931,1390,fav,1510236930
26864,50619,2277,cart,1511796111
45704,51979,1832,cart,1509535803
43319,24504,4322,pv,1511197468
12068,16295,2438,buy,1511689944
40555,40589,1128,cart,1511000611
47207,18100,1895,buy,1510479242
11499,79856,4641,cart,1510510191
15090,41126,4388,buy,1510312951
49369,36561,114,pv,1511199934
4749,13346,369,cart,1510858080
48467,87166,1506,pv,1510766201
34902,20683,3281,fav,1510661927
3144,35100,1040,fav,1511207771
31739,51275,2152,buy,1509782517
27084,71385,421,cart,1511988744
11574,98504,701,buy,1510703221
17461,20147,1096,fav,1511681642
47865,52946,4815,pv,1509555016
43643,83681,80,cart,1510632911
6646,12851,750,buy,1509760129
29607,28512,3233,pv,1511262376
28837,81650,2525,buy,1509687214
40733,90215,1931,pv,1511736472
45250,89666,2511,cart,1509771112
43837,41920,3282,buy,1511699737
12304,60374,1301,fav,1511405343
12839,93650,4887,cart,1510557058
4547,67222,3735,fav,1511350091
9779,68969,2950,buy,1509688422
16103,71828,3934,pv,1511583531
21788,26442,2919,cart,1510614308
26564,87700,1772,fav,1511316294
34332,95149,3845,pv,1511449454
34498,63123,1896,pv,1511136184
24896,85542,2389,buy,1511898424
9873,3308,2926,fav,1510220715
44448,85442,4086,fav,1511606900
11587,32469,640,cart,1510234731
48534,23725,608,pv,1509838285
17734,28821,2877,pv,1510362688
1514,76646,1481,pv,1511304264
20218,2572,766,fav,1511202287
35187,45428,1401,cart,1511041475
33590,81617,2557,fav,1511369855
6969,91699,4621,pv,1510605640
11622,42125,3422,fav,1509960156
19972,42992,4405,pv,1510543847
48821,22467,746,buy,1511108830
36969,31780,4682,buy,1511628711
49844,95757,4882,pv,1511370430
18292,48670,2091,buy,1511601706
19021,25559,4285,cart,1510067394
27344,54209,3701,fav,1510726645
30636,27004,526,cart,1510354654
46186,80629,581,fav,1511317801
46370,46477,2509,pv,1511952873
40253,22571,4385,pv,1509918588
42599,49509,1206,cart,1509474151
21790,16518,2600,buy,1511784558
24021,63356,1722,buy,1509466571
31539,86985,4930,pv,1511747436
6415,3236,4670,cart,1509862967
46157,47804,3464,fav,1510492277
22389,3843,3787,buy,1509828013
40011,28188,4413,buy,1511496737
7870,95806,1401,pv,1510635604
17680,5775,3523,buy,1510786766
35982,41201,3561,buy,1511454470
47629,17457,4269,cart,1510051503
29934,42578,78,cart,1511206032
22523,87666,3389,pv,1511173601
36106,58846,67,fav,1510691915
48787,38498,4053,buy,1511222468
35895,49104,34,buy,1509522402
